note,time,channel
59,0.1666665,1
57,0.1666665,1
55,0.1666665,1
53,0.333333,1
57,0.333333,1
62,0.333333,1
52,0.333333,1
55,0.333333,1
61,0.333333,1
50,0.1666665,1
52,0.1666665,1
53,0.1666665,1
55,0.1666665,1
57,0.1666665,1
58,0.1666665,1
49,0.1666665,1
58,0.1666665,1
57,0.1666665,1
55,0.1666665,1
53,0.1666665,1
52,0.1666665,1
53,0.1666665,1
55,0.1666665,1
57,0.333333,1
45,0.333333,1
46,0.4999995,1
48,0.1666665,1
46,0.1666665,1
45,0.1666665,1
43,0.1666665,1
58,0.1666665,1
57,0.1666665,1
55,0.1666665,1
53,0.1666665,1
52,0.1666665,1
53,0.1666665,1
55,0.1666665,1
57,0.333333,1
45,0.333333,1
38,0.999999,1
