note,time,channel
0,0.333333,0
71,0.1666665,0
69,0.1666665,0
67,0.1666665,0
66,0.1666665,0
67,0.1666665,0
64,0.1666665,0
71,0.333333,0
71,0.333333,0
76,0.4999995,0
78,0.1666665,0
75,0.333333,0
78,0.1666665,0
76,0.1666665,0
75,0.1666665,0
73,0.1666665,0
75,0.1666665,0
71,0.1666665,0
83,0.333333,0
81,0.1666665,0
79,0.1666665,0
78,0.4999995,0
76,0.08333325,0
78,0.08333325,0
79,0.333333,0
83,0.1666665,0
81,0.1666665,0
79,0.1666665,0
78,0.1666665,0
79,0.1666665,0
76,0.1666665,0
84,0.4999995,0
83,0.1666665,0
81,0.1666665,0
79,0.1666665,0
78,0.1666665,0
76,0.1666665,0
78,0.333333,0
81,0.1666665,0
79,0.1666665,0
78,0.1666665,0
76,0.1666665,0
78,0.1666665,0
74,0.1666665,0
83,0.4999995,0
81,0.1666665,0
79,0.1666665,0
78,0.1666665,0
76,0.1666665,0
74,0.1666665,0
76,0.1666665,0
78,0.1666665,0
76,0.1666665,0
74,0.1666665,0
72,0.1666665,0
71,0.1666665,0
69,0.1666665,0
67,0.1666665,0
72,0.1666665,0
71,0.1666665,0
69,0.1666665,0
71,0.1666665,0
72,0.1666665,0
74,0.1666665,0
76,0.1666665,0
78,0.1666665,0
79,0.1666665,0
78,0.1666665,0
76,0.1666665,0
74,0.1666665,0
79,0.4999995,0
79,0.1666665,0
79,0.1666665,0
78,0.1666665,0
76,0.1666665,0
78,0.1666665,0
78,0.4999995,0
79,0.1666665,0
79,0.333333,0
74,0.1666665,0
72,0.1666665,0
71,0.1666665,0
69,0.1666665,0
71,0.1666665,0
67,0.1666665,0
74,4.4999955,0
76,0.1666665,0
73,0.4999995,0
74,0.1666665,0
74,0.333333,0
69,0.1666665,0
67,0.1666665,0
66,0.1666665,0
64,0.1666665,0
66,0.1666665,0
62,0.1666665,0
72,0.4999995,0
71,0.1666665,0
72,0.4999995,0
74,0.1666665,0
71,0.333333,0
71,0.333333,0
76,0.4999995,0
76,0.1666665,0
76,0.1666665,0
79,0.1666665,0
78,0.1666665,0
76,0.1666665,0
74,0.1666665,0
73,0.1666665,0
74,0.1666665,0
71,0.1666665,0
70,0.333333,0
78,0.1666665,0
76,0.1666665,0
74,0.1666665,0
73,0.1666665,0
74,0.1666665,0
71,0.1666665,0
76,0.333333,0
83,0.1666665,0
81,0.1666665,0
79,0.1666665,0
78,0.1666665,0
79,0.1666665,0
76,0.1666665,0
82,0.333333,0
73,0.333333,0
78,0.333333,0
70,0.333333,0
71,0.4999995,0
73,0.1666665,0
73,0.4999995,0
71,0.1666665,0
71,0.333333,0
74,0.333333,0
64,0.333333,0
74,0.333333,0
72,0.333333,0
69,0.333333,0
62,0.333333,0
72,0.333333,0
71,0.333333,0
74,0.333333,0
79,0.333333,0
71,0.333333,0
69,0.333333,0
78,0.333333,0
67,0.333333,0
76,0.333333,0
75,0.333333,0
78,0.1666665,0
76,0.1666665,0
75,0.1666665,0
73,0.1666665,0
71,0.1666665,0
69,0.1666665,0
67,0.1666665,0
66,0.1666665,0
67,0.1666665,0
71,0.1666665,0
76,0.1666665,0
71,0.1666665,0
69,0.1666665,0
67,0.1666665,0
66,0.1666665,0
64,0.1666665,0
66,0.1666665,0
69,0.1666665,0
75,0.1666665,0
69,0.1666665,0
67,0.1666665,0
66,0.1666665,0
64,0.1666665,0
63,0.1666665,0
64,0.1666665,0
67,0.1666665,0
72,0.1666665,0
67,0.1666665,0
66,0.1666665,0
64,0.1666665,0
63,0.1666665,0
61,0.1666665,0
63,0.1666665,0
66,0.1666665,0
71,0.333333,0
71,0.333333,0
71,0.8333325,0
75,0.1666665,0
76,0.1666665,0
79,0.1666665,0
69,0.8333325,0
73,0.1666665,0
75,0.1666665,0
78,0.1666665,0
67,0.8333325,0
71,0.1666665,0
75,0.1666665,0
76,0.1666665,0
66,0.1666665,0
69,0.1666665,0
71,0.1666665,0
72,0.1666665,0
63,0.1666665,0
66,0.1666665,0
67,0.1666665,0
69,0.1666665,0
59,0.333333,0
69,0.4999995,0
66,0.1666665,0
71,0.1666665,0
66,0.1666665,0
67,0.333333,0
64,0.333333,0
72,0.4999995,0
72,0.1666665,0
72,0.333333,0
71,0.333333,0
79,0.4999995,0
79,0.1666665,0
79,0.1666665,0
81,0.1666665,0
79,0.1666665,0
78,0.1666665,0
78,0.4999995,0
76,0.1666665,0
76,0.1666665,0
74,0.1666665,0
72,0.1666665,0
71,0.1666665,0
69,0.1666665,0
67,0.1666665,0
69,0.1666665,0
66,0.1666665,0
75,0.333333,0
66,0.333333,0
71,0.4999995,0
72,0.1666665,0
69,0.4999995,0
67,0.1666665,0
66,0.4999995,0
64,0.1666665,0
64,1.333332,0
52,0.333333,1
40,0.333333,1
0,0.999999,1
59,0.1666665,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
55,0.1666665,1
52,0.1666665,1
59,0.333333,1
47,0.333333,1
0,0.999999,1
66,0.1666665,1
64,0.1666665,1
63,0.1666665,1
61,0.1666665,1
63,0.1666665,1
59,0.1666665,1
64,0.333333,1
52,0.333333,1
0,0.999999,1
64,0.1666665,1
62,0.1666665,1
60,0.1666665,1
59,0.1666665,1
60,0.1666665,1
57,0.1666665,1
62,0.333333,1
50,0.333333,1
0,0.999999,1
62,0.1666665,1
60,0.1666665,1
59,0.1666665,1
57,0.1666665,1
59,0.1666665,1
55,0.1666665,1
60,0.4999995,1
59,0.1666665,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
52,0.1666665,1
57,0.4999995,1
55,0.1666665,1
54,0.1666665,1
52,0.1666665,1
50,0.1666665,1
48,0.1666665,1
47,0.4999995,1
48,0.1666665,1
47,0.1666665,1
45,0.1666665,1
43,0.1666665,1
42,0.1666665,1
40,0.333333,1
48,0.333333,1
50,0.333333,1
38,0.333333,1
43,0.666666,1
0,0.999999,1
43,0.1666665,1
45,0.1666665,1
47,0.1666665,1
45,0.1666665,1
47,0.1666665,1
43,0.1666665,1
50,0.1666665,1
49,0.1666665,1
50,0.1666665,1
52,0.1666665,1
54,0.1666665,1
52,0.1666665,1
54,0.1666665,1
50,0.1666665,1
55,0.1666665,1
54,0.1666665,1
55,0.1666665,1
57,0.1666665,1
59,0.1666665,1
57,0.1666665,1
59,0.1666665,1
54,0.1666665,1
55,0.1666665,1
54,0.1666665,1
55,0.1666665,1
52,0.1666665,1
57,0.333333,1
45,0.333333,1
50,0.333333,1
38,0.333333,1
0,0.999999,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
52,0.1666665,1
54,0.1666665,1
50,0.1666665,1
55,0.1666665,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
52,0.1666665,1
50,0.1666665,1
52,0.1666665,1
49,0.1666665,1
54,0.333333,1
46,0.333333,1
47,0.333333,1
43,0.333333,1
42,0.666666,1
0,0.333333,1
59,0.1666665,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
55,0.1666665,1
52,0.1666665,1
62,0.4999995,1
64,0.1666665,1
61,0.333333,1
67,0.1666665,1
66,0.1666665,1
64,0.1666665,1
62,0.1666665,1
64,0.1666665,1
61,0.1666665,1
62,0.1666665,1
61,0.1666665,1
62,0.1666665,1
59,0.1666665,1
66,0.333333,1
54,0.333333,1
59,0.1666665,1
60,0.1666665,1
59,0.1666665,1
57,0.1666665,1
56,0.1666665,1
54,0.1666665,1
56,0.1666665,1
52,0.1666665,1
57,0.1666665,1
59,0.1666665,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
52,0.1666665,1
54,0.1666665,1
50,0.1666665,1
55,0.1666665,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
52,0.1666665,1
50,0.1666665,1
52,0.1666665,1
49,0.1666665,1
51,0.1666665,1
49,0.1666665,1
51,0.1666665,1
47,0.1666665,1
52,0.1666665,1
51,0.1666665,1
52,0.1666665,1
40,0.1666665,1
47,6.1666605,1
60,0.1666665,1
59,0.1666665,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
55,0.1666665,1
59,0.1666665,1
64,0.1666665,1
59,0.1666665,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
52,0.1666665,1
54,0.1666665,1
57,0.1666665,1
63,0.1666665,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
52,0.1666665,1
51,0.1666665,1
52,0.1666665,1
55,0.1666665,1
60,0.1666665,1
55,0.1666665,1
54,0.1666665,1
52,0.1666665,1
51,0.333333,1
47,0.333333,1
0,0.8333325,1
55,0.1666665,1
54,0.1666665,1
52,0.1666665,1
51,0.1666665,1
49,0.1666665,1
51,0.1666665,1
47,0.1666665,1
52,0.1666665,1
50,0.1666665,1
48,0.1666665,1
47,0.1666665,1
45,0.1666665,1
43,0.1666665,1
45,0.1666665,1
42,0.1666665,1
43,0.1666665,1
45,0.1666665,1
43,0.1666665,1
42,0.1666665,1
40,0.1666665,1
38,0.1666665,1
40,0.1666665,1
36,0.1666665,1
45,0.1666665,1
43,0.1666665,1
45,0.1666665,1
42,0.1666665,1
47,0.1666665,1
45,0.1666665,1
47,0.1666665,1
43,0.1666665,1
48,1.4999985,1
60,0.1666665,1
59,0.1666665,1
57,0.1666665,1
55,0.1666665,1
54,0.1666665,1
55,0.1666665,1
52,0.1666665,1
51,0.333333,1
52,0.333333,1
59,0.333333,1
47,0.333333,1
40,1.333332,1
