note,time,channel
74,0.375,0
74,0.375,0
62,0.375,0
74,0.375,0
74,0.375,0
62,0.375,0
74,0.375,0
74,0.375,0
62,0.375,0
74,0.1875,0
76,0.1875,0
78,0.1875,0
76,0.1875,0
79,0.1875,0
78,0.1875,0
76,0.1875,0
74,0.1875,0
83,0.375,0
73,0.375,0
74,0.5625,0
76,0.1875,0
76,0.5625,0
74,0.1875,0
74,0.375,0
62,0.375,0
67,0.5625,0
57,0.1875,0
59,0.1875,0
61,0.1875,0
62,0.1875,0
64,0.1875,0
66,0.1875,0
64,0.1875,0
67,0.1875,0
66,0.1875,0
64,0.1875,0
62,0.1875,0
71,0.5625,0
61,0.1875,0
62,0.1875,0
61,0.1875,0
62,0.1875,0
67,0.1875,0
64,0.5625,0
62,0.1875,0
62,1.125,0
0,2.25,1
50,0.1875,1
52,0.1875,1
54,0.1875,1
52,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
50,0.1875,1
57,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
54,0.1875,1
50,0.1875,1
57,0.375,1
45,0.375,1
57,0.375,1
57,0.375,1
45,0.375,1
57,0.375,1
57,0.375,1
45,0.375,1
57,0.375,1
57,0.375,1
45,0.375,1
57,0.375,1
57,0.375,1
59,0.375,1
61,0.375,1
62,0.1875,1
61,0.1875,1
64,0.1875,1
62,0.1875,1
61,0.1875,1
59,0.1875,1
61,0.1875,1
62,0.1875,1
64,0.375,1
52,0.375,1
57,0.1875,1
52,0.1875,1
54,0.1875,1
56,0.1875,1
57,0.1875,1
59,0.1875,1
61,0.1875,1
59,0.1875,1
62,0.1875,1
61,0.1875,1
59,0.1875,1
57,0.1875,1
64,0.375,1
52,0.375,1
0,0.75,1
59,0.375,1
64,0.5625,1
54,0.1875,1
56,0.1875,1
58,0.1875,1
59,0.1875,1
61,0.1875,1
62,0.1875,1
61,0.1875,1
64,0.1875,1
62,0.1875,1
61,0.1875,1
59,0.1875,1
66,0.375,1
54,0.375,1
64,0.375,1
62,0.375,1
71,0.1875,1
70,0.1875,1
71,0.375,1
61,0.375,1
70,0.1875,1
68,0.1875,1
70,0.375,1
71,0.1875,1
69,0.1875,1
67,0.1875,1
66,0.1875,1
64,0.1875,1
62,0.1875,1
64,0.1875,1
62,0.1875,1
66,0.1875,1
64,0.1875,1
62,0.1875,1
61,0.1875,1
62,0.1875,1
64,0.1875,1
66,0.375,1
54,0.375,1
59,0.375,1
54,0.375,1
50,0.375,1
47,0.75,1
0,0.5625,1
47,0.1875,1
49,0.1875,1
51,0.1875,1
52,0.1875,1
54,0.1875,1
55,0.1875,1
54,0.1875,1
57,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
57,2.4375,1
45,0.1875,1
47,0.1875,1
49,0.1875,1
50,0.1875,1
52,0.1875,1
54,0.1875,1
52,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
50,0.1875,1
56,0.5625,1
52,0.1875,1
54,0.1875,1
56,0.1875,1
57,0.1875,1
56,0.1875,1
54,0.1875,1
52,0.1875,1
50,0.1875,1
54,0.1875,1
52,0.1875,1
50,0.1875,1
49,0.1875,1
47,0.1875,1
49,0.1875,1
45,0.1875,1
57,0.375,1
54,0.375,1
49,0.375,1
50,0.1875,1
49,0.1875,1
52,0.1875,1
50,0.1875,1
49,0.1875,1
47,0.1875,1
49,0.1875,1
50,0.1875,1
52,0.375,1
40,0.375,1
45,0.1875,1
49,0.1875,1
50,0.1875,1
52,0.1875,1
54,0.1875,1
55,0.1875,1
57,0.1875,1
55,0.1875,1
59,0.1875,1
57,0.1875,1
55,0.1875,1
54,0.1875,1
55,0.1875,1
54,0.1875,1
57,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
54,0.1875,1
52,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
50,0.1875,1
57,0.375,1
45,0.375,1
0,2.25,1
50,0.1875,1
52,0.1875,1
54,0.1875,1
52,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
50,0.1875,1
57,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
54,0.1875,1
50,0.1875,1
57,0.1875,1
54,0.1875,1
59,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
57,0.1875,1
54,0.1875,1
55,0.1875,1
52,0.1875,1
50,0.1875,1
49,0.1875,1
57,0.1875,1
54,0.1875,1
59,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
57,0.1875,1
54,0.1875,1
55,0.1875,1
52,0.1875,1
50,0.1875,1
49,0.1875,1
50,0.375,1
52,0.375,1
54,0.375,1
55,0.1875,1
54,0.1875,1
57,0.1875,1
55,0.1875,1
54,0.1875,1
52,0.1875,1
54,0.1875,1
55,0.1875,1
57,0.375,1
45,0.375,1
47,0.1875,1
45,0.1875,1
48,0.1875,1
47,0.1875,1
45,0.1875,1
43,0.1875,1
50,1.3125,1
49,0.1875,1
47,0.1875,1
45,0.1875,1
43,0.1875,1
42,0.1875,1
43,0.1875,1
42,0.1875,1
45,0.1875,1
43,0.1875,1
42,0.1875,1
40,0.1875,1
42,0.1875,1
43,0.1875,1
45,0.75,1
38,1.125,1
