note,time,channel
67,0.1875,0
68,0.375,0
69,0.1875,0
68,0.1875,0
69,0.375,0
73,0.1875,0
71,0.1875,0
73,0.375,0
69,0.1875,0
68,0.1875,0
69,0.375,0
76,0.1875,0
75,0.1875,0
76,0.375,0
67,0.1875,0
65,0.1875,0
67,0.375,0
70,0.1875,0
68,0.1875,0
70,0.375,0
59,0.1875,0
58,0.1875,0
59,0.375,0
68,0.375,0
64,0.375,0
61,0.375,0
58,0.375,0
67,0.375,0
68,0.375,0
63,0.375,0
59,0.375,0
56,0.375,0
0,0.75,0
64,0.75,0
66,0.75,0
68,0.75,0
69,0.75,0
71,0.75,0
73,0.75,0
75,0.75,0
76,0.375,0
75,0.375,0
73,0.375,0
71,0.375,0
76,1.125,0
71,0.1875,0
69,0.1875,0
71,0.375,0
68,0.1875,0
66,0.1875,0
68,0.375,0
76,0.75,0
75,0.75,0
74,0.75,0
73,0.75,0
71,0.75,0
69,0.75,0
68,0.75,0
66,0.75,0
68,0.1875,0
69,0.1875,0
68,0.375,0
71,0.1875,0
69,0.1875,0
71,0.375,0
68,0.1875,0
66,0.1875,0
68,0.375,0
64,0.1875,0
63,0.1875,0
64,0.75,0
66,0.75,0
69,0.75,0
71,0.75,0
75,0.75,0
78,0.75,0
63,0.75,0
64,0.75,0
68,0.75,0
69,0.75,0
73,0.75,0
76,0.75,0
61,0.75,0
66,0.75,0
69,0.75,0
71,0.75,0
73,0.75,0
75,0.75,0
76,0.75,0
73,0.75,0
69,0.75,0
78,2.625,0
76,0.375,0
75,0.375,0
73,0.375,0
71,0.375,0
69,0.375,0
68,0.375,0
64,0.1875,0
63,0.1875,0
64,0.375,0
68,0.1875,0
66,0.1875,0
68,0.375,0
71,0.1875,0
69,0.1875,0
71,0.375,0
68,0.1875,0
66,0.1875,0
68,0.375,0
71,0.1875,0
69,0.1875,0
71,0.375,0
76,0.1875,0
75,0.1875,0
76,0.375,0
71,0.375,0
68,0.375,0
64,0.375,0
52,0.75,1
54,0.75,1
56,0.75,1
57,0.75,1
59,0.75,1
61,0.75,1
63,0.75,1
64,0.375,1
63,0.375,1
61,0.375,1
59,0.375,1
64,0.75,1
52,0.75,1
0,1.125,1
52,0.75,1
51,0.75,1
50,0.75,1
49,0.75,1
47,0.75,1
45,0.75,1
44,0.75,1
42,0.75,1
44,0.1875,1
45,0.1875,1
44,0.375,1
47,0.1875,1
45,0.1875,1
47,0.375,1
44,0.1875,1
42,0.1875,1
44,0.375,1
40,0.1875,1
39,0.1875,1
40,0.75,1
49,0.75,1
52,0.75,1
54,0.75,1
58,0.75,1
61,0.75,1
39,0.75,1
47,0.75,1
51,0.75,1
52,0.75,1
56,0.75,1
59,0.75,1
37,0.75,1
49,0.75,1
52,0.75,1
54,0.75,1
56,0.75,1
58,0.75,1
59,0.75,1
52,0.75,1
56,0.75,1
54,0.375,1
61,0.375,1
58,0.375,1
61,0.375,1
52,0.375,1
61,0.375,1
51,0.75,1
52,0.75,1
54,0.75,1
47,0.375,1
59,0.1875,1
58,0.1875,1
59,0.375,1
54,0.1875,1
52,0.1875,1
54,0.375,1
51,0.1875,1
49,0.1875,1
51,0.375,1
54,0.1875,1
52,0.1875,1
54,0.375,1
51,0.1875,1
49,0.1875,1
51,0.375,1
47,0.1875,1
46,0.1875,1
47,1.5,1
35,0.75,1
0,0.375,1
59,0.75,1
58,0.75,1
57,0.75,1
56,0.75,1
54,0.75,1
52,0.75,1
51,0.75,1
49,0.75,1
51,0.1875,1
52,0.1875,1
51,0.375,1
54,0.1875,1
52,0.1875,1
54,0.375,1
51,0.1875,1
49,0.1875,1
51,0.375,1
47,0.1875,1
46,0.1875,1
47,0.75,1
49,0.75,1
51,0.75,1
52,0.75,1
54,0.75,1
56,0.75,1
58,0.75,1
59,0.375,1
58,0.375,1
56,0.375,1
54,0.375,1
59,0.75,1
47,0.75,1
0,0.75,1
56,0.75,1
59,0.75,1
63,0.75,1
55,0.75,1
58,0.75,1
63,0.75,1
56,0.75,1
59,0.75,1
63,0.75,1
51,0.75,1
63,0.75,1
61,0.75,1
60,0.75,1
61,0.75,1
63,0.75,1
56,0.75,1
61,0.75,1
59,0.75,1
58,0.75,1
59,0.75,1
61,0.75,1
54,0.75,1
59,0.75,1
63,0.75,1
55,0.75,1
56,0.75,1
58,0.75,1
51,0.75,1
56,0.75,1
59,0.75,1
49,0.75,1
0,0.75,1
61,1.5,1
58,0.75,1
55,0.75,1
56,0.75,1
49,0.75,1
51,0.75,1
44,0.75,1
0,0.375,1
44,0.375,1
56,0.375,1
54,0.75,1
52,0.75,1
51,0.75,1
50,0.75,1
49,0.75,1
47,0.75,1
45,0.75,1
44,0.75,1
42,0.75,1
44,0.1875,1
45,0.1875,1
44,0.375,1
47,0.1875,1
45,0.1875,1
47,0.375,1
44,0.1875,1
42,0.1875,1
44,0.375,1
40,0.1875,1
39,0.1875,1
40,0.75,1
42,0.75,1
44,0.75,1
45,0.75,1
47,0.75,1
49,0.75,1
51,0.75,1
52,0.375,1
51,0.375,1
49,0.375,1
47,0.375,1
52,1.125,1
59,0.1875,1
57,0.1875,1
59,0.375,1
56,0.1875,1
54,0.1875,1
56,0.375,1
61,0.75,1
57,0.75,1
54,0.75,1
57,0.1875,1
56,0.1875,1
57,0.375,1
54,0.375,1
51,0.375,1
47,0.75,1
59,0.75,1
56,0.75,1
52,0.75,1
56,0.1875,1
54,0.1875,1
56,0.375,1
52,0.375,1
49,0.375,1
45,0.75,1
57,0.75,1
54,0.75,1
51,0.75,1
61,0.75,1
59,0.75,1
57,0.75,1
56,0.75,1
54,0.75,1
52,0.375,1
51,0.375,1
57,0.1875,1
56,0.1875,1
57,0.375,1
51,0.1875,1
49,0.1875,1
51,0.375,1
56,0.1875,1
54,0.1875,1
56,0.75,1
57,0.75,1
59,0.75,1
52,0.75,1
0,0.375,1
64,0.375,1
59,0.375,1
56,0.375,1
52,0.375,1
59,0.375,1
56,0.375,1
52,0.375,1
47,0.375,1
44,0.375,1
40,1.5,1
52,0.75,1
