note,time,channel
76,0.1875,0
74,0.1875,0
72,0.1875,0
76,0.1875,0
74,0.1875,0
72,0.1875,0
71,0.1875,0
74,0.1875,0
72,0.1875,0
81,0.1875,0
80,0.1875,0
83,0.1875,0
81,0.1875,0
76,0.1875,0
77,0.1875,0
74,0.1875,0
68,0.1875,0
77,0.1875,0
76,0.1875,0
74,0.1875,0
72,0.375,0
71,0.1875,0
69,0.1875,0
69,0.1875,0
81,0.1875,0
79,0.1875,0
77,0.1875,0
76,0.1875,0
79,0.1875,0
77,0.1875,0
81,0.1875,0
79,1.6875,0
76,0.1875,0
77,0.1875,0
79,0.1875,0
81,0.1875,0
77,0.1875,0
79,0.1875,0
76,0.1875,0
77,1.6875,0
79,0.1875,0
77,0.1875,0
76,0.1875,0
74,0.1875,0
77,0.1875,0
76,0.1875,0
79,0.1875,0
77,1.6875,0
74,0.1875,0
76,0.1875,0
77,0.1875,0
79,0.1875,0
76,0.1875,0
77,0.1875,0
74,0.1875,0
76,1.6875,0
72,0.1875,0
74,0.1875,0
76,0.1875,0
77,0.1875,0
74,0.1875,0
76,0.1875,0
72,0.1875,0
74,0.1875,0
76,0.1875,0
77,0.1875,0
79,0.1875,0
81,0.1875,0
77,0.1875,0
79,0.1875,0
76,0.1875,0
77,0.1875,0
79,0.1875,0
81,0.1875,0
83,0.1875,0
84,0.1875,0
81,0.1875,0
83,0.1875,0
79,0.1875,0
84,0.375,0
79,0.375,0
76,0.375,0
74,0.1875,0
72,0.1875,0
72,0.1875,0
70,0.1875,0
69,0.1875,0
67,0.1875,0
65,0.1875,0
69,0.1875,0
67,0.1875,0
70,0.1875,0
69,0.1875,0
71,0.1875,0
72,0.1875,0
64,0.1875,0
62,0.1875,0
72,0.1875,0
65,0.1875,0
71,0.1875,0
64,3.0,0
0,1.6875,1
48,0.1875,1
50,0.1875,1
52,0.1875,1
53,0.1875,1
50,0.1875,1
52,0.1875,1
48,0.1875,1
55,0.375,1
43,0.375,1
0,0.9375,1
55,0.1875,1
57,0.1875,1
59,0.1875,1
60,0.1875,1
57,0.1875,1
59,0.1875,1
55,0.1875,1
60,0.375,1
59,0.375,1
60,0.375,1
62,0.375,1
64,0.375,1
55,0.375,1
57,0.375,1
59,0.375,1
60,0.375,1
52,0.375,1
54,0.375,1
55,0.375,1
57,0.375,1
59,0.375,1
60,0.9375,1
50,0.1875,1
52,0.1875,1
54,0.1875,1
55,0.1875,1
52,0.1875,1
54,0.1875,1
50,0.1875,1
55,0.375,1
47,0.375,1
48,0.375,1
50,0.375,1
52,0.375,1
54,0.375,1
55,0.375,1
52,0.375,1
47,0.5625,1
48,0.1875,1
50,0.375,1
38,0.375,1
0,0.1875,1
43,0.1875,1
45,0.1875,1
47,0.1875,1
48,0.1875,1
45,0.1875,1
47,0.1875,1
43,0.1875,1
50,0.375,1
55,0.375,1
54,0.375,1
55,0.375,1
57,0.1875,1
50,0.1875,1
52,0.1875,1
54,0.1875,1
55,0.1875,1
52,0.1875,1
54,0.1875,1
50,0.1875,1
57,0.375,1
62,0.375,1
60,0.375,1
62,0.375,1
55,0.1875,1
67,0.1875,1
65,0.1875,1
64,0.1875,1
62,0.1875,1
65,0.1875,1
64,0.1875,1
67,0.1875,1
65,0.375,1
64,0.375,1
65,0.375,1
62,0.375,1
64,0.1875,1
69,0.1875,1
67,0.1875,1
65,0.1875,1
64,0.1875,1
67,0.1875,1
65,0.1875,1
69,0.1875,1
67,0.375,1
65,0.375,1
67,0.375,1
64,0.375,1
65,0.1875,1
70,0.1875,1
69,0.1875,1
67,0.1875,1
65,0.1875,1
69,0.1875,1
67,0.1875,1
70,0.1875,1
69,0.1875,1
67,0.1875,1
65,0.1875,1
64,0.1875,1
62,0.1875,1
65,0.1875,1
64,0.1875,1
67,0.1875,1
65,0.1875,1
64,0.1875,1
62,0.1875,1
60,0.1875,1
59,0.1875,1
62,0.1875,1
60,0.1875,1
64,0.1875,1
62,0.1875,1
60,0.1875,1
59,0.1875,1
57,0.1875,1
56,0.1875,1
59,0.1875,1
57,0.1875,1
60,0.1875,1
59,0.375,1
52,0.375,1
62,0.5625,1
64,0.1875,1
60,0.1875,1
59,0.1875,1
57,0.1875,1
55,0.1875,1
54,0.1875,1
57,0.1875,1
56,0.1875,1
59,0.1875,1
57,0.1875,1
60,0.1875,1
59,0.1875,1
62,0.1875,1
60,0.1875,1
64,0.1875,1
62,0.1875,1
65,0.1875,1
64,0.375,1
57,0.375,1
64,0.375,1
52,0.375,1
57,0.375,1
45,0.375,1
0,0.9375,1
64,0.1875,1
62,0.1875,1
60,0.1875,1
59,0.1875,1
62,0.1875,1
61,0.1875,1
64,0.1875,1
62,1.6875,1
57,0.1875,1
59,0.1875,1
60,0.1875,1
62,0.1875,1
59,0.1875,1
60,0.1875,1
57,0.1875,1
59,1.6875,1
62,0.1875,1
60,0.1875,1
59,0.1875,1
57,0.1875,1
60,0.1875,1
59,0.1875,1
62,0.1875,1
60,1.6875,1
55,0.1875,1
57,0.1875,1
58,0.1875,1
60,0.1875,1
57,0.1875,1
58,0.1875,1
55,0.1875,1
57,0.375,1
58,0.375,1
57,0.375,1
55,0.375,1
53,0.375,1
62,0.375,1
60,0.375,1
58,0.375,1
57,0.375,1
65,0.375,1
64,0.375,1
62,0.375,1
64,0.1875,1
50,0.1875,1
52,0.1875,1
53,0.1875,1
55,0.1875,1
52,0.1875,1
53,0.1875,1
50,0.1875,1
52,0.375,1
48,0.375,1
50,0.375,1
52,0.375,1
53,0.1875,1
50,0.1875,1
52,0.1875,1
53,0.1875,1
55,0.375,1
43,0.375,1
0,3.0,1
