note,time,channel
69,0.15957425,0
71,0.15957425,0
72,0.15957425,0
74,0.15957425,0
75,0.15957425,0
77,0.15957425,0
74,0.15957425,0
72,0.15957425,0
71,0.15957425,0
72,0.15957425,0
71,0.15957425,0
79,0.7978712499999999,0
77,0.15957425,0
75,0.15957425,0
74,0.15957425,0
72,0.7978712499999999,0
70,0.15957425,0
69,0.15957425,0
67,0.15957425,0
69,0.3191485,0
65,0.3191485,0
75,0.7978712499999999,0
73,0.15957425,0
72,0.15957425,0
73,0.15957425,0
75,0.15957425,0
78,0.15957425,0
77,0.15957425,0
75,0.15957425,0
73,0.15957425,0
72,0.15957425,0
70,0.15957425,0
68,0.15957425,0
67,0.3191485,0
82,0.47872275,0
80,0.15957425,0
79,0.15957425,0
77,0.15957425,0
75,0.15957425,0
73,0.15957425,0
72,0.15957425,0
70,0.15957425,0
68,0.3191485,0
72,0.3191485,0
75,0.3191485,0
79,0.3191485,0
80,0.7978712499999999,0
79,0.15957425,0
77,0.15957425,0
75,0.15957425,0
73,0.15957425,0
70,0.15957425,0
80,0.3191485,0
79,0.7978712499999999,0
77,0.15957425,0
75,0.15957425,0
73,0.15957425,0
72,0.15957425,0
68,0.15957425,0
78,0.3191485,0
77,0.7978712499999999,0
75,0.15957425,0
73,0.15957425,0
72,0.15957425,0
70,0.15957425,0
68,0.15957425,0
67,0.15957425,0
68,0.15957425,0
70,0.7978712499999999,0
68,0.15957425,0
67,0.15957425,0
65,0.15957425,0
64,0.15957425,0
65,0.15957425,0
67,0.15957425,0
68,0.15957425,0
70,0.15957425,0
72,0.15957425,0
73,0.15957425,0
70,0.15957425,0
72,0.15957425,0
70,0.15957425,0
68,0.15957425,0
67,0.15957425,0
68,0.3191485,0
65,0.3191485,0
73,0.7978712499999999,0
72,0.15957425,0
70,0.15957425,0
69,0.15957425,0
70,0.3191485,0
67,0.3191485,0
76,0.7978712499999999,0
77,0.15957425,0
79,0.15957425,0
80,0.15957425,0
82,0.3191485,0
79,0.15957425,0
76,0.15957425,0
73,0.3191485,0
72,0.3191485,0
70,0.15957425,0
68,0.15957425,0
67,0.15957425,0
68,0.15957425,0
70,0.15957425,0
73,0.15957425,0
72,0.15957425,0
70,0.15957425,0
68,0.15957425,0
67,0.15957425,0
65,0.15957425,0
64,0.15957425,0
72,0.47872275,0
73,0.15957425,0
67,0.9574455,0
65,0.3191485,0
65,1.914891,0
41,0.3191485,1
53,0.47872275,1
55,0.15957425,1
56,0.15957425,1
55,0.15957425,1
53,0.15957425,1
51,0.15957425,1
49,0.15957425,1
48,0.15957425,1
46,0.3191485,1
55,0.47872275,1
56,0.15957425,1
58,0.15957425,1
56,0.15957425,1
55,0.15957425,1
53,0.15957425,1
52,0.15957425,1
50,0.15957425,1
48,0.15957425,1
50,0.15957425,1
52,0.15957425,1
53,0.15957425,1
55,0.15957425,1
56,0.15957425,1
58,0.15957425,1
55,0.15957425,1
53,0.15957425,1
52,0.15957425,1
53,0.15957425,1
52,0.15957425,1
53,0.638297,1
0,0.15957425,1
48,0.15957425,1
50,0.15957425,1
52,0.15957425,1
53,0.15957425,1
55,0.15957425,1
56,0.15957425,1
58,0.15957425,1
60,0.15957425,1
58,0.15957425,1
56,0.15957425,1
55,0.15957425,1
56,0.3191485,1
53,0.3191485,1
61,0.7978712499999999,1
60,0.15957425,1
58,0.15957425,1
57,0.15957425,1
58,0.3191485,1
55,0.3191485,1
64,0.7978712499999999,1
65,0.15957425,1
67,0.15957425,1
68,0.15957425,1
70,0.3191485,1
67,0.15957425,1
64,0.15957425,1
61,0.3191485,1
60,0.3191485,1
58,0.15957425,1
56,0.15957425,1
55,0.15957425,1
56,0.15957425,1
58,0.15957425,1
61,0.15957425,1
60,0.15957425,1
58,0.15957425,1
56,0.15957425,1
55,0.15957425,1
53,0.15957425,1
52,0.15957425,1
56,0.3191485,1
53,0.47872275,1
55,0.15957425,1
56,0.15957425,1
55,0.15957425,1
53,0.15957425,1
51,0.15957425,1
50,0.15957425,1
48,0.15957425,1
47,0.3191485,1
56,0.47872275,1
55,0.15957425,1
53,0.15957425,1
51,0.15957425,1
50,0.15957425,1
48,0.15957425,1
47,0.15957425,1
45,0.15957425,1
43,0.15957425,1
45,0.15957425,1
47,0.15957425,1
48,0.15957425,1
50,0.15957425,1
51,0.15957425,1
53,0.15957425,1
50,0.15957425,1
48,0.15957425,1
47,0.15957425,1
48,0.15957425,1
47,0.15957425,1
51,0.3191485,1
60,0.47872275,1
62,0.15957425,1
63,0.15957425,1
62,0.15957425,1
60,0.15957425,1
58,0.15957425,1
57,0.15957425,1
55,0.15957425,1
54,0.3191485,1
63,0.47872275,1
62,0.15957425,1
60,0.15957425,1
58,0.15957425,1
57,0.15957425,1
55,0.15957425,1
54,0.15957425,1
52,0.15957425,1
50,0.15957425,1
52,0.15957425,1
54,0.15957425,1
55,0.15957425,1
57,0.15957425,1
58,0.15957425,1
60,0.15957425,1
57,0.15957425,1
55,0.15957425,1
54,0.15957425,1
55,0.15957425,1
54,0.15957425,1
55,0.15957425,1
57,0.15957425,1
59,0.15957425,1
60,0.15957425,1
62,0.15957425,1
63,0.15957425,1
65,0.15957425,1
62,0.15957425,1
63,0.15957425,1
60,0.15957425,1
62,0.15957425,1
63,0.15957425,1
65,0.15957425,1
67,0.15957425,1
68,0.15957425,1
65,0.15957425,1
67,0.15957425,1
62,0.15957425,1
63,0.15957425,1
65,0.15957425,1
55,0.15957425,1
65,0.15957425,1
63,0.15957425,1
62,0.15957425,1
63,0.15957425,1
53,0.15957425,1
51,0.15957425,1
50,0.15957425,1
51,0.3191485,1
48,0.3191485,1
56,0.7978712499999999,1
55,0.15957425,1
53,0.15957425,1
52,0.15957425,1
53,0.3191485,1
50,0.3191485,1
59,0.7978712499999999,1
60,0.15957425,1
62,0.15957425,1
63,0.15957425,1
65,0.3191485,1
62,0.15957425,1
59,0.15957425,1
56,0.3191485,1
55,0.3191485,1
53,0.15957425,1
51,0.15957425,1
50,0.15957425,1
51,0.15957425,1
53,0.15957425,1
56,0.15957425,1
55,0.15957425,1
53,0.15957425,1
51,0.15957425,1
50,0.15957425,1
48,0.15957425,1
46,0.15957425,1
45,0.3191485,1
60,0.47872275,1
58,0.15957425,1
57,0.15957425,1
55,0.15957425,1
53,0.15957425,1
51,0.15957425,1
49,0.15957425,1
48,0.15957425,1
46,0.3191485,1
49,0.3191485,1
53,0.3191485,1
57,0.3191485,1
58,0.7978712499999999,1
56,0.15957425,1
55,0.15957425,1
53,0.15957425,1
55,0.3191485,1
51,0.3191485,1
61,0.7978712499999999,1
60,0.15957425,1
58,0.15957425,1
60,0.15957425,1
61,0.15957425,1
65,0.15957425,1
63,0.15957425,1
61,0.15957425,1
60,0.15957425,1
58,0.15957425,1
56,0.15957425,1
55,0.15957425,1
53,0.3191485,1
65,0.47872275,1
63,0.15957425,1
61,0.15957425,1
60,0.15957425,1
58,0.15957425,1
56,0.15957425,1
55,0.15957425,1
58,0.15957425,1
51,0.3191485,1
63,0.47872275,1
61,0.15957425,1
60,0.15957425,1
58,0.15957425,1
56,0.15957425,1
54,0.15957425,1
53,0.15957425,1
56,0.15957425,1
49,0.3191485,1
61,0.47872275,1
60,0.15957425,1
58,0.15957425,1
56,0.15957425,1
55,0.15957425,1
53,0.15957425,1
52,0.15957425,1
55,0.15957425,1
48,0.7978712499999999,1
50,0.15957425,1
52,0.15957425,1
53,0.15957425,1
55,0.15957425,1
56,0.15957425,1
58,0.15957425,1
55,0.15957425,1
56,0.15957425,1
58,0.15957425,1
60,0.47872275,1
58,0.15957425,1
56,0.15957425,1
55,0.15957425,1
53,0.15957425,1
51,0.15957425,1
49,0.15957425,1
48,0.15957425,1
46,0.15957425,1
48,0.15957425,1
49,0.47872275,1
48,0.15957425,1
46,0.15957425,1
44,0.15957425,1
43,0.15957425,1
41,0.15957425,1
40,0.15957425,1
38,0.15957425,1
36,0.15957425,1
38,0.15957425,1
40,0.15957425,1
41,0.15957425,1
43,0.15957425,1
44,0.15957425,1
46,0.15957425,1
43,0.15957425,1
41,0.15957425,1
40,0.15957425,1
41,0.15957425,1
40,0.15957425,1
41,0.638297,1
0,0.15957425,1
48,0.15957425,1
50,0.15957425,1
52,0.15957425,1
53,0.15957425,1
52,0.15957425,1
53,0.15957425,1
55,0.15957425,1
56,0.15957425,1
55,0.15957425,1
56,0.15957425,1
58,0.15957425,1
60,0.3191485,1
58,0.3191485,1
60,0.3191485,1
48,0.3191485,1
41,1.914891,1
