note,time,channel
0,0.285714,0
63,0.142857,0
62,0.142857,0
63,0.285714,0
65,0.285714,0
67,0.571428,0
68,0.571428,0
0,0.285714,0
65,0.142857,0
63,0.142857,0
65,0.285714,0
67,0.285714,0
68,0.571428,0
70,0.571428,0
67,0.285714,0
72,0.285714,0
70,0.285714,0
68,0.285714,0
67,0.142857,0
68,0.142857,0
70,0.142857,0
68,0.142857,0
67,0.285714,0
65,0.285714,0
63,0.285714,0
67,0.285714,0
70,0.285714,0
75,0.42857100000000004,0
72,0.142857,0
74,0.142857,0
75,0.142857,0
77,0.285714,0
75,0.285714,0
74,0.142857,0
75,0.142857,0
74,0.142857,0
72,0.142857,0
74,0.142857,0
75,0.142857,0
72,0.142857,0
74,0.142857,0
70,0.142857,0
82,0.142857,0
81,0.142857,0
82,0.142857,0
79,0.142857,0
81,0.142857,0
77,0.142857,0
79,0.142857,0
75,0.142857,0
79,0.142857,0
77,0.142857,0
79,0.142857,0
75,0.142857,0
77,0.142857,0
74,0.142857,0
75,0.142857,0
72,0.142857,0
82,0.142857,0
81,0.142857,0
79,0.142857,0
81,0.142857,0
82,0.142857,0
79,0.142857,0
81,0.142857,0
70,0.142857,0
82,0.142857,0
81,0.142857,0
79,0.142857,0
81,0.142857,0
82,0.142857,0
79,0.142857,0
81,0.142857,0
77,0.142857,0
82,0.142857,0
80,0.142857,0
79,0.142857,0
77,0.142857,0
79,0.142857,0
75,0.142857,0
77,0.142857,0
74,0.142857,0
79,0.142857,0
77,0.142857,0
75,0.142857,0
74,0.142857,0
75,0.142857,0
72,0.142857,0
74,0.142857,0
65,0.142857,0
75,0.142857,0
74,0.142857,0
72,0.142857,0
74,0.142857,0
75,0.142857,0
72,0.142857,0
74,0.142857,0
75,0.285714,0
70,0.142857,0
68,0.142857,0
70,0.285714,0
72,0.285714,0
73,0.571428,0
75,0.571428,0
0,0.285714,0
72,0.142857,0
70,0.142857,0
72,0.285714,0
74,0.285714,0
75,0.571428,0
77,0.571428,0
0,0.285714,0
74,0.142857,0
72,0.142857,0
74,0.285714,0
75,0.285714,0
77,0.571428,0
79,0.571428,0
75,0.142857,0
77,0.142857,0
75,0.142857,0
74,0.142857,0
75,0.142857,0
77,0.142857,0
74,0.142857,0
75,0.142857,0
72,0.142857,0
84,0.142857,0
82,0.142857,0
84,0.142857,0
80,0.142857,0
82,0.142857,0
79,0.142857,0
80,0.142857,0
77,0.142857,0
80,0.142857,0
79,0.142857,0
80,0.142857,0
77,0.142857,0
79,0.142857,0
75,0.142857,0
77,0.142857,0
74,0.142857,0
84,0.142857,0
83,0.142857,0
81,0.142857,0
83,0.142857,0
84,0.142857,0
81,0.142857,0
83,0.142857,0
72,0.142857,0
84,0.142857,0
82,0.142857,0
80,0.142857,0
82,0.142857,0
84,0.142857,0
80,0.142857,0
82,0.142857,0
79,0.142857,0
84,0.142857,0
82,0.142857,0
80,0.142857,0
79,0.142857,0
80,0.142857,0
77,0.142857,0
79,0.142857,0
76,0.142857,0
80,0.142857,0
79,0.142857,0
77,0.142857,0
76,0.142857,0
77,0.142857,0
74,0.142857,0
76,0.142857,0
67,0.142857,0
77,0.142857,0
76,0.142857,0
74,0.142857,0
76,0.142857,0
77,0.142857,0
74,0.142857,0
76,0.142857,0
77,0.285714,0
65,0.142857,0
64,0.142857,0
65,0.285714,0
67,0.285714,0
68,0.571428,0
70,0.571428,0
0,0.285714,0
67,0.142857,0
65,0.142857,0
67,0.285714,0
68,0.285714,0
70,0.571428,0
72,0.571428,0
68,0.285714,0
73,0.285714,0
72,0.285714,0
70,0.285714,0
69,0.142857,0
70,0.142857,0
72,0.142857,0
70,0.142857,0
69,0.285714,0
