note,time,channel
0,0.15000000000000002,0
64,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
71,0.15000000000000002,0
64,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
72,0.30000000000000004,0
76,0.30000000000000004,0
68,0.30000000000000004,0
76,0.30000000000000004,0
69,0.15000000000000002,0
64,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
71,0.15000000000000002,0
64,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
72,0.30000000000000004,0
69,0.30000000000000004,0
0,0.75,0
76,0.15000000000000002,0
72,0.15000000000000002,0
76,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
64,0.15000000000000002,0
67,0.15000000000000002,0
65,0.30000000000000004,0
69,0.30000000000000004,0
74,0.30000000000000004,0
77,0.45,0
74,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
67,0.15000000000000002,0
71,0.15000000000000002,0
62,0.15000000000000002,0
65,0.15000000000000002,0
64,0.30000000000000004,0
67,0.30000000000000004,0
72,0.30000000000000004,0
76,0.45,0
72,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
65,0.30000000000000004,0
74,0.45,0
71,0.15000000000000002,0
67,0.15000000000000002,0
71,0.15000000000000002,0
64,0.30000000000000004,0
72,0.45,0
69,0.15000000000000002,0
65,0.15000000000000002,0
69,0.15000000000000002,0
62,0.30000000000000004,0
71,0.30000000000000004,0
72,0.30000000000000004,0
0,1.05,0
67,0.15000000000000002,0
72,0.15000000000000002,0
76,0.15000000000000002,0
74,0.15000000000000002,0
67,0.15000000000000002,0
74,0.15000000000000002,0
77,0.15000000000000002,0
76,0.30000000000000004,0
79,0.30000000000000004,0
71,0.30000000000000004,0
79,0.30000000000000004,0
72,0.15000000000000002,0
67,0.15000000000000002,0
72,0.15000000000000002,0
76,0.15000000000000002,0
74,0.15000000000000002,0
67,0.15000000000000002,0
74,0.15000000000000002,0
77,0.15000000000000002,0
76,0.30000000000000004,0
72,0.30000000000000004,0
79,0.30000000000000004,0
76,0.30000000000000004,0
84,0.15000000000000002,0
81,0.15000000000000002,0
76,0.15000000000000002,0
81,0.15000000000000002,0
72,0.15000000000000002,0
76,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
74,0.30000000000000004,0
78,0.30000000000000004,0
81,0.30000000000000004,0
84,0.30000000000000004,0
83,0.15000000000000002,0
79,0.15000000000000002,0
74,0.15000000000000002,0
79,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
67,0.15000000000000002,0
71,0.15000000000000002,0
72,0.30000000000000004,0
76,0.30000000000000004,0
79,0.30000000000000004,0
83,0.30000000000000004,0
81,0.15000000000000002,0
78,0.15000000000000002,0
75,0.15000000000000002,0
78,0.15000000000000002,0
71,0.15000000000000002,0
75,0.15000000000000002,0
66,0.15000000000000002,0
69,0.15000000000000002,0
67,0.30000000000000004,0
79,0.45,0
76,0.15000000000000002,0
72,0.15000000000000002,0
76,0.15000000000000002,0
69,0.30000000000000004,0
78,0.45,0
74,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
67,0.30000000000000004,0
76,0.45,0
72,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
66,0.15000000000000002,0
79,0.15000000000000002,0
78,0.15000000000000002,0
76,0.15000000000000002,0
75,0.15000000000000002,0
78,0.15000000000000002,0
71,0.15000000000000002,0
75,0.15000000000000002,0
76,0.30000000000000004,0
0,1.05,0
79,0.15000000000000002,0
82,0.15000000000000002,0
79,0.15000000000000002,0
76,0.15000000000000002,0
79,0.15000000000000002,0
73,0.15000000000000002,0
76,0.15000000000000002,0
79,0.15000000000000002,0
76,0.15000000000000002,0
73,0.15000000000000002,0
76,0.15000000000000002,0
69,0.15000000000000002,0
0,0.6000000000000001,0
77,0.15000000000000002,0
81,0.15000000000000002,0
77,0.15000000000000002,0
74,0.15000000000000002,0
77,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
77,0.15000000000000002,0
74,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
67,0.15000000000000002,0
0,0.6000000000000001,0
76,0.15000000000000002,0
79,0.15000000000000002,0
76,0.15000000000000002,0
72,0.15000000000000002,0
76,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
75,0.15000000000000002,0
72,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
66,0.15000000000000002,0
0,0.6000000000000001,0
74,0.15000000000000002,0
77,0.15000000000000002,0
74,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
68,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
71,0.15000000000000002,0
68,0.15000000000000002,0
71,0.15000000000000002,0
64,0.15000000000000002,0
0,0.6000000000000001,0
64,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
71,0.15000000000000002,0
64,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
72,0.30000000000000004,0
69,0.30000000000000004,0
68,0.30000000000000004,0
64,0.30000000000000004,0
69,0.15000000000000002,0
72,0.15000000000000002,0
76,0.15000000000000002,0
72,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
66,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
69,0.15000000000000002,0
66,0.15000000000000002,0
69,0.15000000000000002,0
63,0.15000000000000002,0
72,0.15000000000000002,0
71,0.15000000000000002,0
69,0.15000000000000002,0
68,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
71,0.15000000000000002,0
68,0.15000000000000002,0
71,0.15000000000000002,0
62,0.15000000000000002,0
65,0.15000000000000002,0
68,0.15000000000000002,0
65,0.15000000000000002,0
62,0.15000000000000002,0
65,0.15000000000000002,0
59,0.15000000000000002,0
65,0.15000000000000002,0
64,0.15000000000000002,0
62,0.15000000000000002,0
60,0.15000000000000002,0
64,0.15000000000000002,0
69,0.15000000000000002,0
64,0.15000000000000002,0
60,0.15000000000000002,0
64,0.15000000000000002,0
57,0.15000000000000002,0
60,0.15000000000000002,0
63,0.15000000000000002,0
60,0.15000000000000002,0
57,0.15000000000000002,0
60,0.15000000000000002,0
54,0.15000000000000002,0
60,0.15000000000000002,0
59,0.15000000000000002,0
57,0.15000000000000002,0
56,0.30000000000000004,0
71,0.30000000000000004,0
68,0.30000000000000004,0
64,0.30000000000000004,0
0,0.15000000000000002,0
64,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
71,0.15000000000000002,0
64,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
72,0.15000000000000002,0
69,0.15000000000000002,0
72,0.15000000000000002,0
76,0.15000000000000002,0
74,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
77,0.15000000000000002,0
76,0.15000000000000002,0
72,0.15000000000000002,0
76,0.15000000000000002,0
79,0.15000000000000002,0
77,0.15000000000000002,0
76,0.15000000000000002,0
74,0.15000000000000002,0
72,0.15000000000000002,0
71,0.15000000000000002,0
72,0.15000000000000002,0
74,0.15000000000000002,0
76,0.15000000000000002,0
77,0.15000000000000002,0
74,0.15000000000000002,0
80,0.15000000000000002,0
74,0.15000000000000002,0
83,0.15000000000000002,0
74,0.15000000000000002,0
72,0.15000000000000002,0
81,0.15000000000000002,0
77,0.15000000000000002,0
74,0.15000000000000002,0
71,0.15000000000000002,0
74,0.15000000000000002,0
68,0.15000000000000002,0
71,0.15000000000000002,0
72,0.15000000000000002,0
69,0.15000000000000002,0
64,0.15000000000000002,0
69,0.15000000000000002,0
71,0.15000000000000002,0
68,0.15000000000000002,0
69,0.15000000000000002,0
64,0.15000000000000002,0
60,0.15000000000000002,0
