note,time,channel
0,0.079375,0
0,0.140625,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.08,0
0,0.07,0
0,0.009375,0
0,0.140625,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.08,0
0,0.07,0
0,0.009375,0
0,0.140625,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.08,0
0,0.079375,0
0,0.140625,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.15,0
0,0.08,0
0,0.079375,0
0,0.140625,0
0,0.15,0
0,0.15,0
0,3.6,0
