note,time,channel
0,0.1764705,0
62,0.1764705,0
64,0.1764705,0
66,0.1764705,0
67,0.1764705,0
69,0.1764705,0
70,0.1764705,0
67,0.1764705,0
69,0.1764705,0
67,0.1764705,0
66,0.1764705,0
64,0.1764705,0
62,0.1764705,0
72,0.1764705,0
70,0.1764705,0
69,0.1764705,0
67,0.1764705,0
65,0.1764705,0
64,0.1764705,0
62,0.1764705,0
60,0.1764705,0
70,0.1764705,0
69,0.1764705,0
67,0.1764705,0
74,0.1764705,0
72,0.1764705,0
70,0.1764705,0
74,0.1764705,0
72,0.1764705,0
70,0.1764705,0
69,0.1764705,0
72,0.1764705,0
70,0.1764705,0
69,0.1764705,0
67,0.1764705,0
69,0.1764705,0
70,0.1764705,0
72,0.1764705,0
74,0.1764705,0
76,0.1764705,0
77,0.352941,0
74,0.352941,0
0,0.352941,0
74,0.352941,0
75,0.1764705,0
74,0.1764705,0
72,0.1764705,0
74,0.1764705,0
75,0.352941,0
76,0.352941,0
77,0.1764705,0
76,0.1764705,0
74,0.1764705,0
76,0.1764705,0
77,0.352941,0
78,0.352941,0
79,0.352941,0
74,0.1764705,0
72,0.1764705,0
74,0.1764705,0
75,0.1764705,0
77,0.1764705,0
74,0.1764705,0
75,0.1764705,0
74,0.1764705,0
72,0.1764705,0
70,0.1764705,0
69,0.1764705,0
79,0.1764705,0
77,0.1764705,0
75,0.1764705,0
74,0.1764705,0
72,0.1764705,0
74,0.1764705,0
76,0.1764705,0
77,0.1764705,0
79,0.1764705,0
81,0.1764705,0
77,0.1764705,0
79,0.1764705,0
77,0.1764705,0
76,0.1764705,0
74,0.1764705,0
73,0.1764705,0
82,0.1764705,0
81,0.1764705,0
79,0.1764705,0
77,0.8823525,0
79,0.1764705,0
81,0.1764705,0
82,0.1764705,0
73,0.1764705,0
74,0.1764705,0
76,0.1764705,0
74,0.1764705,0
73,0.352941,0
72,0.352941,0
71,0.1764705,0
72,0.1764705,0
74,0.1764705,0
72,0.1764705,0
71,0.352941,0
70,0.352941,0
69,0.352941,0
74,0.705882,0
73,0.352941,0
69,0.352941,0
77,0.705882,0
76,0.352941,0
69,0.352941,0
81,0.705882,0
79,0.705882,0
77,0.1764705,0
76,0.1764705,0
77,0.1764705,0
74,0.1764705,0
76,0.1764705,0
73,0.1764705,0
74,0.5294115,0
76,0.1764705,0
76,0.5294115,0
74,0.1764705,0
74,0.352941,0
72,0.1764705,0
70,0.1764705,0
69,0.1764705,0
70,0.1764705,0
72,0.1764705,0
69,0.1764705,0
70,0.1764705,0
69,0.1764705,0
67,0.1764705,0
65,0.1764705,0
64,0.1764705,0
74,0.1764705,0
72,0.1764705,0
70,0.1764705,0
69,0.1764705,0
67,0.1764705,0
69,0.1764705,0
71,0.1764705,0
72,0.8823525,0
69,0.1764705,0
71,0.1764705,0
72,0.1764705,0
74,0.8823525,0
67,0.1764705,0
69,0.1764705,0
71,0.1764705,0
72,0.1764705,0
74,0.1764705,0
75,0.1764705,0
72,0.1764705,0
74,0.1764705,0
72,0.1764705,0
71,0.1764705,0
69,0.1764705,0
67,0.1764705,0
77,0.1764705,0
75,0.1764705,0
74,0.1764705,0
72,0.1764705,0
70,0.1764705,0
68,0.1764705,0
67,0.1764705,0
65,0.1764705,0
75,0.1764705,0
74,0.1764705,0
72,0.1764705,0
79,0.1764705,0
77,0.1764705,0
75,0.1764705,0
79,0.1764705,0
77,0.1764705,0
75,0.1764705,0
74,0.1764705,0
77,0.1764705,0
75,0.1764705,0
74,0.1764705,0
72,0.1764705,0
74,0.1764705,0
75,0.1764705,0
77,0.1764705,0
79,0.1764705,0
80,0.1764705,0
71,0.352941,0
74,0.352941,0
0,0.352941,0
65,0.352941,0
63,0.352941,0
72,0.352941,0
62,0.352941,0
71,0.352941,0
72,0.1764705,0
67,0.1764705,0
72,0.1764705,0
74,0.1764705,0
